.:59.999 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.296 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.296 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.382 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.683 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.699 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.699 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.699 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:35.984 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.101 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.101 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.101 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.285 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.503 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.503 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.505 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.586 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.887 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.906 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.906 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:36.906 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.188 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.309 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.309 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.309 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.489 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.711 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.711 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.711 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:37.790 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.091 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.113 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.113 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.113 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.392 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.515 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.515 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.515 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.693 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.917 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.917 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.917 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:38.994 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.295 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.319 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.319 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.319 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.596 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.722 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.722 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.722 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:39.897 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.126 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.126 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.126 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.198 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.499 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.528 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.528 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.528 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.800 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.930 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.930 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:40.930 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.101 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.332 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.332 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.332 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.402 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.703 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.734 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.734 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:41.734 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.004 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.136 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.136 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.136 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.305 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.538 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.538 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.538 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.606 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.907 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.940 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.940 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:42.940 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.208 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.342 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.342 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.342 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.509 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.744 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.744 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.744 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:43.810 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.110 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.146 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.146 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.146 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.412 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.548 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.548 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.548 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.713 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.950 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.950 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:44.950 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.015 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.316 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.352 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.352 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.352 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.617 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.754 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.755 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.755 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:45.918 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:46.156 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:46.156 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:46.156 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:46.219 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:36:46.520 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
